"customer_id","last_buy","freq","monetary","recency_days","r","f","m","rfm_code","segment","churn_status","buyer_type"
"14381","2011-10-18","1","202.68",75,3,1,1,"311","Potential","Active","One-Time"
"18169","2011-10-10","1","202.65",83,3,2,1,"321","Potential","Active","One-Time"
"14385","2011-11-30","3","202.11",32,5,3,1,"531","Developing","Active","Occasional"
"15347","2010-12-08","1","201.60",389,1,1,1,"111","Lost","Churned","One-Time"
"13295","2010-12-15","1","201.20",382,1,1,1,"111","Lost","Churned","One-Time"
"13284","2011-01-13","1","201.19",353,1,1,1,"111","Lost","Churned","One-Time"
"16965","2011-04-27","1","201.19",249,1,2,1,"121","Developing","Churned","One-Time"
"13859","2011-01-17","1","201.16",349,1,1,1,"111","Lost","Churned","One-Time"
"17988","2011-11-28","7","201.12",34,5,5,1,"551","Champion","Active","Loyal"
"17693","2011-07-25","1","200.47",160,2,2,1,"221","Developing","At Risk","One-Time"
"13262","2011-03-21","1","200.29",286,1,1,1,"111","Lost","Churned","One-Time"
"15437","2011-03-22","1","200.16",285,1,1,1,"111","Lost","Churned","One-Time"
"13980","2011-10-10","1","200.14",83,3,1,1,"311","Potential","Active","One-Time"
"14782","2011-01-24","1","200.10",342,1,1,1,"111","Lost","Churned","One-Time"
"13723","2011-05-06","1","199.85",240,1,1,1,"111","Lost","Churned","One-Time"
"15593","2011-09-30","1","199.80",93,3,1,1,"311","Potential","At Risk","One-Time"
"13322","2011-11-22","1","199.48",40,4,1,1,"411","Potential","Active","One-Time"
"17383","2011-12-05","1","199.29",27,5,2,1,"521","Potential","Active","One-Time"
"16832","2011-06-08","3","199.15",207,1,4,1,"141","At Risk","Churned","Occasional"
"17987","2011-06-07","1","198.57",208,1,2,1,"121","Developing","Churned","One-Time"
"16178","2011-07-24","1","197.90",161,2,2,1,"221","Developing","At Risk","One-Time"
"12450","2011-07-06","2","197.88",179,2,2,1,"221","Developing","At Risk","Occasional"
"12581","2011-10-31","1","197.71",62,3,1,1,"311","Potential","Active","One-Time"
"14185","2011-01-12","1","197.65",354,1,1,1,"111","Lost","Churned","One-Time"
"14789","2011-11-11","1","197.64",51,4,1,1,"411","Potential","Active","One-Time"
"17301","2011-11-18","1","197.63",44,4,2,1,"421","Potential","Active","One-Time"
"16829","2011-07-06","1","197.22",179,2,2,1,"221","Developing","At Risk","One-Time"
"14830","2011-10-17","1","197.13",76,3,1,1,"311","Potential","Active","One-Time"
"15234","2011-03-08","1","197.00",299,1,1,1,"111","Lost","Churned","One-Time"
"12586","2011-11-22","1","196.94",40,4,1,1,"411","Potential","Active","One-Time"
"13436","2011-12-08","1","196.89",24,5,1,1,"511","Potential","Active","One-Time"
"15746","2011-07-28","1","196.88",157,2,1,1,"211","Developing","At Risk","One-Time"
"13978","2011-11-25","2","196.79",37,4,3,1,"431","Developing","Active","Occasional"
"17660","2011-07-21","1","196.00",164,2,2,1,"221","Developing","At Risk","One-Time"
"16112","2011-07-19","4","195.74",166,2,4,1,"241","At Risk","At Risk","Occasional"
"13792","2011-10-04","2","195.55",89,3,2,1,"321","Potential","Active","Occasional"
"17010","2011-11-21","1","195.36",41,4,2,1,"421","Potential","Active","One-Time"
"14666","2011-11-15","1","195.25",47,4,1,1,"411","Potential","Active","One-Time"
"15612","2011-11-03","2","195.15",59,3,3,1,"331","Developing","Active","Occasional"
"14100","2011-07-25","1","194.90",160,2,1,1,"211","Developing","At Risk","One-Time"
"16887","2011-11-04","1","194.88",58,3,2,1,"321","Potential","Active","One-Time"
"14087","2011-12-07","1","194.42",25,5,1,1,"511","Potential","Active","One-Time"
"17475","2011-09-21","1","194.37",102,2,2,1,"221","Developing","At Risk","One-Time"
"15683","2011-08-14","1","193.75",140,2,1,1,"211","Developing","At Risk","One-Time"
"17343","2010-12-19","1","193.64",378,1,2,1,"121","Developing","Churned","One-Time"
"15198","2011-09-08","2","193.64",115,2,3,1,"231","At Risk","At Risk","Occasional"
"16847","2011-10-27","1","193.44",66,3,2,1,"321","Potential","Active","One-Time"
"17608","2011-11-06","2","193.42",56,3,3,1,"331","Developing","Active","Occasional"
"14806","2011-09-25","1","193.39",98,2,1,1,"211","Developing","At Risk","One-Time"
"14801","2011-10-09","1","193.14",84,3,1,1,"311","Potential","Active","One-Time"
"13568","2011-06-19","1","192.85",196,2,1,1,"211","Developing","Churned","One-Time"
"12522","2011-10-31","2","192.72",62,3,2,1,"321","Potential","Active","Occasional"
"14768","2011-11-22","2","192.60",40,4,3,1,"431","Developing","Active","Occasional"
"12791","2010-12-01","1","192.60",396,1,1,1,"111","Lost","Churned","One-Time"
"15909","2011-06-19","1","191.94",196,2,2,1,"221","Developing","Churned","One-Time"
"17904","2011-11-18","1","191.67",44,4,2,1,"421","Potential","Active","One-Time"
"14966","2011-11-25","1","191.32",37,4,1,1,"411","Potential","Active","One-Time"
"15692","2011-11-11","1","191.04",51,4,1,1,"411","Potential","Active","One-Time"
"17233","2011-11-04","1","190.88",58,3,2,1,"321","Potential","Active","One-Time"
"13033","2010-12-17","1","190.55",380,1,1,1,"111","Lost","Churned","One-Time"
"15412","2011-06-21","1","190.53",194,2,1,1,"211","Developing","Churned","One-Time"
"13972","2011-09-30","2","190.25",93,3,3,1,"331","Developing","At Risk","Occasional"
"17885","2011-11-27","1","190.19",35,5,2,1,"521","Potential","Active","One-Time"
"12361","2011-02-25","1","189.90",310,1,1,1,"111","Lost","Churned","One-Time"
"13826","2011-06-16","1","189.50",199,2,1,1,"211","Developing","Churned","One-Time"
"13663","2011-06-13","1","189.47",202,1,1,1,"111","Lost","Churned","One-Time"
"18045","2011-10-25","1","189.40",68,3,2,1,"321","Potential","Active","One-Time"
"16448","2011-05-25","1","188.89",221,1,2,1,"121","Developing","Churned","One-Time"
"14697","2011-05-05","2","188.61",241,1,3,1,"131","At Risk","Churned","Occasional"
"12893","2011-11-09","1","188.14",53,4,1,1,"411","Potential","Active","One-Time"
"17781","2011-07-03","2","188.02",182,2,3,1,"231","At Risk","Churned","Occasional"
"14722","2011-07-15","1","187.92",170,2,1,1,"211","Developing","At Risk","One-Time"
"17279","2011-10-13","1","187.83",80,3,2,1,"321","Potential","Active","One-Time"
"18013","2011-07-07","2","187.29",178,2,3,1,"231","At Risk","At Risk","Occasional"
"17440","2011-07-06","3","186.42",179,2,4,1,"241","At Risk","At Risk","Occasional"
"13672","2011-02-11","2","186.39",324,1,2,1,"121","Developing","Churned","Occasional"
"14551","2011-11-21","2","186.23",41,4,3,1,"431","Developing","Active","Occasional"
"15567","2011-11-21","1","186.01",41,4,1,1,"411","Potential","Active","One-Time"
"12641","2011-08-16","1","185.90",138,2,1,1,"211","Developing","At Risk","One-Time"
"17574","2011-04-11","1","185.65",265,1,2,1,"121","Developing","Churned","One-Time"
"14199","2011-05-05","1","185.40",241,1,1,1,"111","Lost","Churned","One-Time"
"16097","2011-04-13","1","185.05",263,1,2,1,"121","Developing","Churned","One-Time"
"13482","2011-04-21","1","184.64",255,1,1,1,"111","Lost","Churned","One-Time"
"17680","2011-11-16","1","184.40",46,4,2,1,"421","Potential","Active","One-Time"
"16433","2011-11-11","1","184.26",51,4,2,1,"421","Potential","Active","One-Time"
"15124","2011-11-17","2","184.19",45,4,3,1,"431","Developing","Active","Occasional"
"14326","2011-04-11","1","183.85",265,1,1,1,"111","Lost","Churned","One-Time"
"16680","2011-10-27","1","183.70",66,3,2,1,"321","Potential","Active","One-Time"
"14059","2011-03-18","1","183.60",289,1,1,1,"111","Lost","Churned","One-Time"
"13460","2011-11-10","2","183.44",52,4,2,1,"421","Potential","Active","Occasional"
"13059","2011-04-04","1","183.40",272,1,1,1,"111","Lost","Churned","One-Time"
"17772","2011-11-29","2","182.77",33,5,3,1,"531","Developing","Active","Occasional"
"14082","2010-12-10","1","182.25",387,1,1,1,"111","Lost","Churned","One-Time"
"18119","2010-12-07","1","181.12",390,1,2,1,"121","Developing","Churned","One-Time"
"15886","2011-10-10","1","181.09",83,3,2,1,"321","Potential","Active","One-Time"
"16594","2011-09-25","1","181.09",98,2,2,1,"221","Developing","At Risk","One-Time"
"15945","2010-12-09","1","181.00",388,1,2,1,"121","Developing","Churned","One-Time"
"15292","2011-05-22","1","180.94",224,1,1,1,"111","Lost","Churned","One-Time"
"16835","2011-08-03","2","180.85",151,2,3,1,"231","At Risk","At Risk","Occasional"
"18280","2011-03-07","1","180.60",300,1,2,1,"121","Developing","Churned","One-Time"
"13710","2011-11-08","1","180.48",54,4,1,1,"411","Potential","Active","One-Time"
"15041","2011-06-22","1","180.35",193,2,1,1,"211","Developing","Churned","One-Time"
"13598","2011-10-23","1","180.17",70,3,1,1,"311","Potential","Active","One-Time"
"12622","2011-04-21","1","180.10",255,1,1,1,"111","Lost","Churned","One-Time"
"18147","2011-10-25","2","179.34",68,3,3,1,"331","Developing","Active","Occasional"
"15895","2011-07-13","1","179.17",172,2,2,1,"221","Developing","At Risk","One-Time"
"15454","2010-12-12","1","179.10",385,1,1,1,"111","Lost","Churned","One-Time"
"14705","2011-05-25","1","179.00",221,1,1,1,"111","Lost","Churned","One-Time"
"16990","2011-05-05","1","179.00",241,1,2,1,"121","Developing","Churned","One-Time"
"16620","2011-12-06","2","178.96",26,5,3,1,"531","Developing","Active","Occasional"
"15139","2011-04-14","2","178.96",262,1,3,1,"131","At Risk","Churned","Occasional"
"15262","2011-01-20","1","178.95",346,1,1,1,"111","Lost","Churned","One-Time"
"13778","2011-08-28","1","178.70",126,2,1,1,"211","Developing","At Risk","One-Time"
"17879","2011-06-19","1","178.52",196,2,2,1,"221","Developing","Churned","One-Time"
"17253","2011-11-21","1","178.26",41,4,2,1,"421","Potential","Active","One-Time"
"17356","2011-02-01","1","178.22",334,1,2,1,"121","Developing","Churned","One-Time"
"18282","2011-12-02","2","178.05",30,5,3,1,"531","Developing","Active","Occasional"
"16403","2011-01-31","1","177.50",335,1,2,1,"121","Developing","Churned","One-Time"
"13618","2011-06-19","1","177.34",196,2,1,1,"211","Developing","Churned","One-Time"
"12618","2011-11-18","1","177.31",44,4,1,1,"411","Potential","Active","One-Time"
"13072","2011-03-18","1","177.15",289,1,1,1,"111","Lost","Churned","One-Time"
"12923","2011-10-06","1","176.97",87,3,1,1,"311","Potential","Active","One-Time"
"17947","2011-11-02","1","176.68",60,3,2,1,"321","Potential","Active","One-Time"
"14287","2011-12-01","3","176.63",31,5,3,1,"531","Developing","Active","Occasional"
"12509","2011-02-28","1","176.50",307,1,1,1,"111","Lost","Churned","One-Time"
"18274","2011-11-09","1","175.92",53,4,2,1,"421","Potential","Active","One-Time"
"17582","2011-04-17","1","175.27",259,1,2,1,"121","Developing","Churned","One-Time"
"16144","2011-04-07","1","175.20",269,1,2,1,"121","Developing","Churned","One-Time"
"17331","2011-08-08","1","175.20",146,2,2,1,"221","Developing","At Risk","One-Time"
"18010","2011-03-28","1","174.80",279,1,2,1,"121","Developing","Churned","One-Time"
"14355","2010-12-09","1","174.40",388,1,1,1,"111","Lost","Churned","One-Time"
"13560","2011-12-02","1","174.37",30,5,1,1,"511","Potential","Active","One-Time"
"14518","2011-10-06","1","174.37",87,3,1,1,"311","Potential","Active","One-Time"
"15335","2011-10-17","1","173.97",76,3,1,1,"311","Potential","Active","One-Time"
"18278","2011-09-27","1","173.90",96,2,2,1,"221","Developing","At Risk","One-Time"
"16861","2011-10-11","2","173.76",82,3,3,1,"331","Developing","Active","Occasional"
"14798","2011-10-18","3","173.74",75,3,3,1,"331","Developing","Active","Occasional"
"16565","2010-12-10","1","173.70",387,1,2,1,"121","Developing","Churned","One-Time"
"12441","2010-12-08","1","173.55",389,1,1,1,"111","Lost","Churned","One-Time"
"15565","2011-10-20","2","173.16",73,3,3,1,"331","Developing","Active","Occasional"
"15670","2011-02-16","1","173.05",319,1,1,1,"111","Lost","Churned","One-Time"
"14693","2011-03-20","1","172.90",287,1,1,1,"111","Lost","Churned","One-Time"
"18048","2011-05-20","2","172.29",226,1,3,1,"131","At Risk","Churned","Occasional"
"13690","2011-10-11","1","172.25",82,3,1,1,"311","Potential","Active","One-Time"
"13922","2010-12-23","1","172.25",374,1,1,1,"111","Lost","Churned","One-Time"
"12442","2011-12-06","1","172.06",26,5,1,1,"511","Potential","Active","One-Time"
"14536","2011-03-25","1","171.80",282,1,1,1,"111","Lost","Churned","One-Time"
"16773","2011-10-13","1","171.59",80,3,2,1,"321","Potential","Active","One-Time"
"17245","2011-05-19","1","171.45",227,1,2,1,"121","Developing","Churned","One-Time"
"15432","2011-11-16","1","171.19",46,4,1,1,"411","Potential","Active","One-Time"
"17542","2011-03-15","1","170.75",292,1,2,1,"121","Developing","Churned","One-Time"
"14860","2011-11-20","1","170.32",42,4,1,1,"411","Potential","Active","One-Time"
"18058","2011-11-30","1","170.16",32,5,2,1,"521","Potential","Active","One-Time"
"15016","2011-06-20","1","170.04",195,2,1,1,"211","Developing","Churned","One-Time"
"16921","2011-10-09","1","169.79",84,3,2,1,"321","Potential","Active","One-Time"
"13962","2011-11-18","2","169.55",44,4,3,1,"431","Developing","Active","Occasional"
"14218","2011-10-28","1","169.48",65,3,1,1,"311","Potential","Active","One-Time"
"18004","2010-12-12","1","169.47",385,1,2,1,"121","Developing","Churned","One-Time"
"12367","2011-12-05","1","168.90",27,5,1,1,"511","Potential","Active","One-Time"
"14578","2011-12-06","1","168.63",26,5,1,1,"511","Potential","Active","One-Time"
"18269","2010-12-08","1","168.60",389,1,2,1,"121","Developing","Churned","One-Time"
"17367","2011-04-15","1","168.40",261,1,2,1,"121","Developing","Churned","One-Time"
"18099","2011-08-04","1","168.31",150,2,2,1,"221","Developing","At Risk","One-Time"
"15888","2011-09-20","1","168.31",103,2,2,1,"221","Developing","At Risk","One-Time"
"16282","2011-01-04","1","168.30",362,1,2,1,"121","Developing","Churned","One-Time"
"17737","2011-11-30","2","168.24",32,5,3,1,"531","Developing","Active","Occasional"
"15986","2011-11-09","1","168.12",53,4,2,1,"421","Potential","Active","One-Time"
"15374","2011-08-03","1","168.00",151,2,1,1,"211","Developing","At Risk","One-Time"
"12551","2010-12-17","1","168.00",380,1,1,1,"111","Lost","Churned","One-Time"
"18088","2011-10-09","1","167.67",84,3,2,1,"321","Potential","Active","One-Time"
"17561","2011-11-20","1","167.62",42,4,2,1,"421","Potential","Active","One-Time"
"16952","2011-08-22","2","167.61",132,2,3,1,"231","At Risk","At Risk","Occasional"
"15920","2011-07-08","4","167.50",177,2,4,1,"241","At Risk","At Risk","Occasional"
"16405","2011-02-10","2","167.25",325,1,3,1,"131","At Risk","Churned","Occasional"
"18014","2011-11-11","1","166.42",51,4,2,1,"421","Potential","Active","One-Time"
"14295","2011-10-30","1","166.20",63,3,1,1,"311","Potential","Active","One-Time"
"17650","2011-11-18","1","166.08",44,4,2,1,"421","Potential","Active","One-Time"
"12817","2011-03-03","1","166.04",304,1,1,1,"111","Lost","Churned","One-Time"
"14485","2011-11-01","1","165.75",61,3,1,1,"311","Potential","Active","One-Time"
"14552","2011-07-11","1","165.07",174,2,1,1,"211","Developing","At Risk","One-Time"
"18042","2011-10-17","1","165.05",76,3,2,1,"321","Potential","Active","One-Time"
"15316","2011-01-17","1","165.00",349,1,1,1,"111","Lost","Churned","One-Time"
"13470","2011-09-01","2","165.00",122,2,2,1,"221","Developing","At Risk","Occasional"
"15904","2011-12-01","1","164.68",31,5,2,1,"521","Potential","Active","One-Time"
"17535","2011-03-04","1","164.40",303,1,2,1,"121","Developing","Churned","One-Time"
"13603","2011-11-13","1","164.34",49,4,1,1,"411","Potential","Active","One-Time"
"12920","2011-11-22","1","164.23",40,4,1,1,"411","Potential","Active","One-Time"
"18200","2011-08-25","1","163.80",129,2,2,1,"221","Developing","At Risk","One-Time"
"14354","2011-12-04","2","163.62",28,5,3,1,"531","Developing","Active","Occasional"
"17110","2011-06-27","1","163.30",188,2,2,1,"221","Developing","Churned","One-Time"
"13223","2011-05-23","2","163.20",223,1,2,1,"121","Developing","Churned","Occasional"
"16406","2011-11-21","1","163.07",41,4,2,1,"421","Potential","Active","One-Time"
"15167","2011-01-23","1","163.00",343,1,1,1,"111","Lost","Churned","One-Time"
"16517","2011-03-07","1","162.70",300,1,2,1,"121","Developing","Churned","One-Time"
"15733","2011-03-02","1","162.30",305,1,1,1,"111","Lost","Churned","One-Time"
"15325","2011-08-28","1","162.29",126,2,1,1,"211","Developing","At Risk","One-Time"
"16932","2011-10-17","1","161.94",76,3,2,1,"321","Potential","Active","One-Time"
"17600","2011-11-22","1","161.67",40,4,2,1,"421","Potential","Active","One-Time"
"15458","2011-11-14","1","161.64",48,4,1,1,"411","Potential","Active","One-Time"
"16113","2011-06-09","1","161.38",206,1,2,1,"121","Developing","Churned","One-Time"
"14362","2011-11-17","1","161.20",45,4,1,1,"411","Potential","Active","One-Time"
"14204","2011-12-07","1","161.03",25,5,1,1,"511","Potential","Active","One-Time"
"14089","2011-10-14","1","161.00",79,3,1,1,"311","Potential","Active","One-Time"
"14237","2010-12-01","1","161.00",396,1,1,1,"111","Lost","Churned","One-Time"
"13229","2011-04-28","1","160.95",248,1,1,1,"111","Lost","Churned","One-Time"
"15852","2011-06-06","2","160.71",209,1,3,1,"131","At Risk","Churned","Occasional"
"17344","2011-10-24","1","160.57",69,3,2,1,"321","Potential","Active","One-Time"
"12573","2011-04-26","1","160.54",250,1,1,1,"111","Lost","Churned","One-Time"
"18203","2011-07-05","1","160.42",180,2,2,1,"221","Developing","At Risk","One-Time"
"18146","2011-07-22","2","160.35",163,2,3,1,"231","At Risk","At Risk","Occasional"
"14714","2011-11-15","1","160.19",47,4,1,1,"411","Potential","Active","One-Time"
